큐렉소(060280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-11-07,6274,7202,5800,7203,139924,136325.0,18298714.0
2008-11-10,7492,7869,7212,7213,126817,136508.0,18298714.0
2008-11-11,6912,7579,6864,7503,61123,141998.0,18298714.0
2008-11-12,7164,7579,7077,7435,50025,140717.0,18298714.0
2008-11-13,7212,7212,6767,7048,53454,133398.0,18298714.0
2008-11-14,7251,7415,6961,7048,29494,133398.0,18298714.0
2008-11-17,7251,7492,6864,7445,44678,140900.0,18298714.0
2008-11-18,7347,7676,7202,7445,65289,140900.0,18298714.0
2008-11-19,7618,8034,7405,7725,143524,146207.0,18298714.0
2008-11-20,7647,8208,7454,7889,125238,149318.0,18298714.0
2008-11-21,7889,7947,7686,7773,71859,147122.0,18298714.0
2008-11-24,7763,8160,7763,8025,77985,151879.0,18298714.0
2008-11-25,8160,8266,7956,8083,36396,152977.0,18298714.0
2008-11-26,7937,8894,7937,8798,151733,166518.0,18298714.0
2008-11-27,9078,9078,8817,8895,66751,168348.0,18298714.0
2008-11-28,9088,9088,7560,8324,154845,157552.0,18298714.0
2008-12-01,8305,8305,7135,7232,195987,136874.0,18298714.0
2008-12-02,6864,7831,6700,7561,93589,143096.0,18298714.0
2008-12-03,7927,8295,7463,7967,88910,150781.0,18298714.0
2008-12-04,8072,8111,7811,7928,40056,150049.0,18298714.0
2008-12-05,7956,7956,7666,7889,40993,149318.0,18298714.0
2008-12-08,7840,8363,7840,8266,57129,156454.0,18298714.0
2008-12-09,8411,8672,8218,8508,43239,161029.0,18298714.0
2008-12-10,8604,8894,8604,8846,118978,167433.0,18298714.0
2008-12-11,8894,9078,8401,8527,50910,161395.0,18298714.0
2008-12-12,8527,8788,8459,8701,55129,164688.0,18298714.0
2008-12-15,8798,8914,8247,8489,55272,160663.0,18298714.0
2008-12-16,8662,8701,7734,8092,105943,153160.0,18298714.0
2008-12-17,8169,8169,7724,7725,76552,146207.0,18298714.0
2008-12-18,7763,7995,7724,7793,28035,147488.0,18298714.0
2008-12-19,7956,7956,7560,7764,38345,146939.0,18298714.0
2008-12-22,7976,7976,7270,7396,96337,139985.0,18298714.0
2008-12-23,7289,7715,7270,7435,31323,140717.0,18298714.0
2008-12-24,7251,7628,7077,7077,48534,133947.0,18298714.0
2008-12-26,7154,7299,6574,6574,52566,124431.0,18298714.0
2008-12-29,6497,7434,6429,7116,87709,134679.0,18298714.0
2008-12-30,7338,8179,7202,8160,141945,154441.0,18298714.0
2009-01-02,8459,8459,7744,7744,57960,146573.0,18298714.0
2009-01-05,7753,7879,7647,7744,20438,146573.0,18298714.0
2009-01-06,7744,7869,7724,7822,14371,148037.0,18298714.0
2009-01-07,7908,8208,7637,8073,37323,152794.0,18298714.0
2009-01-08,8101,8101,7695,7938,16045,150232.0,18298714.0
2009-01-09,7937,7976,7734,7735,24930,146390.0,18298714.0
2009-01-12,7831,7831,7628,7735,14480,146390.0,18298714.0
2009-01-13,7599,7734,7347,7348,22628,139070.0,18298714.0
2009-01-14,7618,7927,7347,7735,52338,146390.0,18298714.0
2009-01-15,7637,7705,7347,7493,22857,141815.0,18298714.0
2009-01-16,7744,7744,7425,7445,28919,140900.0,18298714.0
2009-01-19,7637,7821,7396,7445,35056,140900.0,18298714.0
2009-01-20,7386,7502,7154,7232,15159,136874.0,18298714.0
2009-01-21,7057,7057,6671,6961,53146,131751.0,18298714.0
2009-01-22,7057,7096,6893,6913,20330,130836.0,18298714.0
2009-01-23,6912,6980,6574,6922,32607,131019.0,18298714.0
2009-01-28,7009,7193,6932,7058,25259,133581.0,18298714.0
2009-01-29,6980,7628,6970,7493,48149,141815.0,18298714.0
2009-01-30,7492,7492,7251,7396,16382,139985.0,18298714.0
2009-02-02,7164,7492,7164,7309,14964,138338.0,18298714.0
2009-02-03,7328,7444,7202,7251,22662,137240.0,18298714.0
2009-02-04,7328,7589,7260,7493,24996,141815.0,18298714.0
2009-02-05,7483,7570,7309,7522,27711,142364.0,18298714.0
2009-02-06,7521,7715,7251,7638,21850,144560.0,18298714.0
2009-02-09,7637,7724,7396,7570,13951,143279.0,18298714.0
2009-02-10,7628,7628,7251,7445,37317,140900.0,18298714.0
2009-02-11,7367,7367,7106,7106,23038,134496.0,18298714.0
2009-02-12,7183,7251,6883,7203,26770,136325.0,18298714.0
2009-02-13,7251,7347,6980,7300,50513,138155.0,18298714.0
2009-02-16,7347,7541,7154,7377,39573,139619.0,18298714.0
2009-02-17,7444,7444,6816,6951,36759,131568.0,18298714.0
2009-02-18,7154,7154,6719,6922,19462,131019.0,18298714.0
2009-02-19,6719,6990,6719,6903,23875,130653.0,18298714.0
2009-02-20,6903,6999,6535,6758,38737,127908.0,18298714.0
2009-02-23,6574,6787,6477,6487,53447,122784.0,18298714.0
2009-02-24,6381,7202,6381,6864,119054,129921.0,18298714.0
2009-02-25,7183,7183,6671,6806,29237,128823.0,18298714.0
2009-02-26,6806,6912,6680,6690,11397,126627.0,18298714.0
2009-02-27,6700,6816,6574,6671,19018,126261.0,18298714.0
2009-03-02,6671,7309,6603,6913,82037,130836.0,18298714.0
2009-03-03,6864,7231,6477,6864,39303,129921.0,18298714.0
2009-03-04,6777,7057,6767,6942,24304,131385.0,18298714.0
2009-03-05,6951,7396,6941,7271,73530,137606.0,18298714.0
2009-03-06,7154,7405,7154,7242,39743,137057.0,18298714.0
2009-03-09,7347,7434,7202,7387,25840,139802.0,18298714.0
2009-03-10,7347,7444,7183,7396,34835,139985.0,18298714.0
2009-03-11,7444,7637,7299,7348,39564,139070.0,18298714.0
2009-03-12,7347,7405,7057,7106,24534,134496.0,18298714.0
2009-03-13,7096,7241,7009,7029,23862,133032.0,18298714.0
2009-03-16,7038,7154,7009,7009,27543,132666.0,18298714.0
2009-03-17,7009,7106,6758,7087,48693,134130.0,18298714.0
2009-03-18,7086,7135,6864,7048,18313,133398.0,18298714.0
2009-03-19,7212,7212,6970,7096,25779,134313.0,18298714.0
2009-03-20,7154,7154,6922,7038,40070,133215.0,18298714.0
2009-03-23,7038,7125,6729,6729,89114,127359.0,18298714.0
2009-03-24,6767,7057,6671,6961,51030,131751.0,18298714.0
2009-03-25,6767,6990,6767,6816,33501,129006.0,18298714.0
2009-03-26,6903,6903,6719,6719,49089,127176.0,18298714.0
2009-03-27,6854,6854,6555,6574,54456,124431.0,18298714.0
2009-03-30,6574,6787,6477,6623,31835,125346.0,18298714.0
2009-03-31,6622,6748,6468,6642,32389,125712.0,18298714.0
2009-04-01,6767,6767,6535,6555,20469,124065.0,18298714.0
2009-04-02,6526,6574,6448,6526,38953,123516.0,18298714.0
2009-04-03,6526,6835,6477,6835,36712,129372.0,18298714.0
2009-04-06,6835,6932,6671,6768,48145,128091.0,18298714.0
2009-04-07,6796,6796,6526,6623,29988,125346.0,18298714.0
2009-04-08,6603,6603,6187,6478,60711,122601.0,18298714.0
2009-04-09,6642,6642,6371,6478,51002,122601.0,18298714.0
2009-04-10,6632,6632,6284,6468,63520,122418.0,18298714.0
2009-04-13,6767,7434,6671,7435,106707,140717.0,18298714.0
2009-04-14,8546,8546,8314,8547,405920,161761.0,18298714.0
2009-04-15,8546,8943,7947,8102,196127,153343.0,18298714.0
2009-04-16,8314,8508,7589,7590,97744,143645.0,18298714.0
2009-04-17,7589,7589,6912,7058,125105,133581.0,18298714.0
2009-04-20,6980,7589,6980,7396,79549,139985.0,18298714.0
2009-04-21,7019,7995,7019,7851,105882,148586.0,18298714.0
2009-04-22,7947,8218,7860,8073,144051,152794.0,18298714.0
2009-04-23,8208,8392,7744,7880,126819,149135.0,18298714.0
2009-04-24,8014,8014,7376,7541,80961,142730.0,18298714.0
2009-04-27,7763,8169,7657,7986,191919,151147.0,18298714.0
2009-04-28,7995,8430,7879,7928,164769,150049.0,18298714.0
2009-04-29,7995,8169,7724,8063,73264,152611.0,18298714.0
2009-04-30,8198,8469,8130,8402,125746,159016.0,18298714.0
2009-05-04,8334,8682,8324,8595,85352,162676.0,18298714.0
2009-05-06,8711,9861,8711,9572,340174,181157.0,18298714.0
2009-05-07,9552,10006,8798,9282,260978,175668.0,18298714.0
2009-05-08,9059,9474,9059,9282,62707,175668.0,18298714.0
2009-05-11,9958,10635,9474,10635,499875,201286.0,18298714.0
2009-05-12,10876,11263,10490,10587,320505,200371.0,18298714.0
2009-05-13,10828,12133,10586,12134,437235,229649.0,18298714.0
2009-05-14,12181,13825,11698,12569,568212,237883.0,18298714.0
2009-05-15,12955,13245,11795,12182,315225,230564.0,18298714.0
2009-05-18,12181,12568,11021,11989,279625,226904.0,18298714.0
2009-05-19,12375,13487,11698,13487,270020,255267.0,18298714.0
2009-05-20,13438,14115,12907,13536,269765,256182.0,18298714.0
2009-05-21,13535,13970,13100,13584,172455,257097.0,18298714.0
2009-05-22,13245,15614,13245,15373,554868,290950.0,18298714.0
2009-05-25,14937,15517,13245,14889,281523,281800.0,18298714.0
2009-05-26,14695,15082,13342,13536,211109,256182.0,18298714.0
2009-05-27,14115,14744,12568,12762,372837,241543.0,18298714.0
2009-05-28,13003,13003,11891,12762,170860,241543.0,18298714.0
2009-05-29,13245,13922,12810,13439,130952,254352.0,18298714.0
2009-06-01,13680,14695,13293,14116,187772,267161.0,18298714.0
2009-06-02,14454,14454,13438,13487,117955,255267.0,18298714.0
2009-06-03,13728,13873,13100,13197,64797,249777.0,18298714.0
2009-06-04,13245,13970,12955,13100,101346,247948.0,18298714.0
2009-06-05,13245,13390,11988,12665,145994,239713.0,18298714.0
2009-06-08,12472,13342,12230,12569,91662,237883.0,18298714.0
2009-06-09,12858,13052,12133,12472,94683,236053.0,18298714.0
2009-06-10,12278,13148,12278,12907,86065,244288.0,18298714.0
2009-06-11,12858,13293,12713,13294,55141,251607.0,18298714.0
2009-06-12,13632,13873,13293,13439,94353,254352.0,18298714.0
2009-06-15,13922,13970,13245,13294,67454,251607.0,18298714.0
2009-06-16,13148,13680,12955,13245,79557,250692.0,18298714.0
2009-06-17,13197,13583,13052,13342,46196,252522.0,18298714.0
2009-06-18,13390,14840,13390,14357,231136,271736.0,18298714.0
2009-06-19,14550,15082,14454,14792,165294,279970.0,18298714.0
2009-06-22,15275,15952,15082,15759,225079,298269.0,18298714.0
2009-06-23,15614,16049,15034,15711,196710,297354.0,18298714.0
2009-06-24,16145,16242,15179,15566,136827,294609.0,18298714.0
2009-06-25,15759,15855,14695,15034,147341,284545.0,18298714.0
2009-06-26,15034,15179,14212,14696,124791,278140.0,18298714.0
2009-06-29,14647,15420,14260,15324,93761,290035.0,18298714.0
2009-06-30,15324,15565,14309,14889,96669,281800.0,18298714.0
2009-07-01,15082,15372,14502,15179,50443,287290.0,18298714.0
2009-07-02,15227,15614,15034,15324,85239,290035.0,18298714.0
2009-07-03,15227,16967,15082,16726,345384,316568.0,18298714.0
2009-07-06,16919,17789,16436,16823,169263,318398.0,18298714.0
2009-07-07,17306,17644,16774,17548,204309,332122.0,18298714.0
2009-07-08,17692,18224,15227,15808,630058,299184.0,18298714.0
2009-07-09,15952,16049,14115,14744,367470,279055.0,18298714.0
2009-07-10,14599,15372,14502,15131,113716,286375.0,18298714.0
2009-07-13,14985,15227,13390,13536,189366,256182.0,18298714.0
2009-07-14,13680,13922,11891,13342,268389,252522.0,18298714.0
2009-07-15,13342,13970,13342,13874,64098,262587.0,18298714.0
2009-07-16,13873,14309,13535,14067,67319,266246.0,18298714.0
2009-07-17,14067,14067,13342,13826,71462,261672.0,18298714.0
2009-07-20,13825,14067,13487,13729,43623,259842.0,18298714.0
2009-07-21,13728,14937,13632,14454,112697,273566.0,18298714.0
2009-07-22,14454,14985,14357,14599,55457,276311.0,18298714.0
2009-07-23,14550,15082,14550,14937,58729,282715.0,18298714.0
2009-07-24,15034,15807,14937,15566,129023,294609.0,18298714.0
2009-07-27,15952,16145,15179,15373,136307,290950.0,18298714.0
2009-07-28,16629,16726,15614,15663,229448,296439.0,18298714.0
2009-07-29,15662,15662,14985,14986,86702,283630.0,18298714.0
2009-07-30,14792,15179,14454,14647,61958,277226.0,18298714.0
2009-07-31,14454,14937,14454,14792,71400,279970.0,18298714.0
2009-08-03,15082,15130,13922,13922,112812,263501.0,18298714.0
2009-08-04,14163,14502,13728,14309,66563,270821.0,18298714.0
2009-08-05,14309,14309,13777,14116,64105,267161.0,18298714.0
2009-08-06,14163,14454,13438,14212,81245,268991.0,18298714.0
2009-08-07,14018,14212,13728,13971,44887,264416.0,18298714.0
2009-08-10,14163,14163,13680,14019,36726,265331.0,18298714.0
2009-08-11,14018,14018,13680,13922,36137,263501.0,18298714.0
2009-08-12,13970,13970,13293,13487,125932,255267.0,18298714.0
2009-08-13,13728,13777,13342,13536,56317,256182.0,18298714.0
2009-08-14,13535,13728,13148,13439,67801,254352.0,18298714.0
2009-08-17,13438,13438,12665,12665,92143,239713.0,18298714.0
2009-08-18,12665,13342,12472,12617,77754,238798.0,18298714.0
2009-08-19,12713,13003,12665,12859,45996,243373.0,18298714.0
2009-08-20,12858,13100,12181,12424,92392,235138.0,18298714.0
2009-08-21,12568,12568,11360,11795,260441,223244.0,18298714.0
2009-08-24,11795,11988,10441,10780,241528,204031.0,18298714.0
2009-08-25,10635,11746,10441,11602,185695,219585.0,18298714.0
2009-08-26,11843,12230,11650,12182,85543,230564.0,18298714.0
2009-08-27,11940,12278,11891,11892,54105,225074.0,18298714.0
2009-08-28,11795,12278,11795,12182,46507,230564.0,18298714.0
2009-08-31,12230,12278,11746,11795,36719,223244.0,18298714.0
2009-09-01,11795,11940,11311,11844,49653,224159.0,18298714.0
2009-09-02,11698,11698,11118,11215,85011,212265.0,18298714.0
2009-09-03,11118,12858,10925,12762,173173,241543.0,18298714.0
2009-09-04,12713,13825,12568,12859,129519,243373.0,18298714.0
2009-09-07,12955,13390,12568,13294,72942,251607.0,18298714.0
2009-09-08,13342,13825,13148,13391,76827,253437.0,18298714.0
2009-09-09,13535,13535,12810,13004,58000,246118.0,18298714.0
2009-09-10,13003,13390,12327,12810,87175,242458.0,18298714.0
2009-09-11,12762,13052,12472,13052,39066,247033.0,18298714.0
2009-09-14,13052,13100,12568,12955,36688,245203.0,18298714.0
2009-09-15,12568,12955,12472,12569,47540,237883.0,18298714.0
2009-09-16,12472,12713,12085,12327,62320,233309.0,18298714.0
2009-09-17,12278,12520,11891,12085,68517,228734.0,18298714.0
2009-09-18,11988,12472,11795,12375,52288,234224.0,18298714.0
2009-09-21,12375,13728,12375,13294,107625,251607.0,18298714.0
2009-09-22,13293,13487,12907,13342,38891,252522.0,18298714.0
2009-09-23,13293,13487,12907,13052,26985,247033.0,18298714.0
2009-09-24,13100,13197,12472,12714,32272,240628.0,18298714.0
2009-09-25,13003,13003,12375,12665,33832,239713.0,18298714.0
2009-09-28,12762,13003,12036,12520,60791,236968.0,18298714.0
2009-09-29,12617,12858,12036,12037,27864,227819.0,18298714.0
2009-09-30,12278,12617,12085,12569,50127,237883.0,18298714.0
2009-10-01,12713,12762,12085,12424,45950,235138.0,18298714.0
2009-10-05,12085,13825,12085,13245,118873,250692.0,18298714.0
2009-10-06,13487,13487,12520,12859,54636,243373.0,18298714.0
2009-10-07,12858,13052,12423,12810,39874,242458.0,18298714.0
2009-10-08,12762,13003,12617,12714,30683,240628.0,18298714.0
2009-10-09,12713,13003,12617,12859,33768,243373.0,18298714.0
2009-10-12,12713,13052,12568,12762,38863,241543.0,18298714.0
2009-10-13,12858,13052,12617,12762,40451,241543.0,18298714.0
2009-10-14,12762,12955,12472,12665,32316,239713.0,18298714.0
2009-10-15,12907,12907,12423,12569,35760,237883.0,18298714.0
2009-10-16,12762,12810,12278,12569,33179,237883.0,18298714.0
2009-10-19,12568,12713,12375,12472,23166,236053.0,18298714.0
2009-10-20,12713,12713,12375,12569,29036,237883.0,18298714.0
2009-10-21,12568,13100,12327,12665,104047,239713.0,18298714.0
2009-10-22,12665,12665,12327,12327,35831,233309.0,18298714.0
2009-10-23,12423,12810,12423,12762,56790,241543.0,18298714.0
2009-10-26,12762,12955,12617,12665,27287,239713.0,18298714.0
2009-10-27,12520,12617,11988,11989,62418,226904.0,18298714.0
2009-10-28,12327,12375,11408,11989,68468,226904.0,18298714.0
2009-10-29,11843,12036,11311,11747,53211,222329.0,18298714.0
2009-10-30,11650,12520,11650,12472,43589,236053.0,18298714.0
2009-11-02,12278,12858,12278,12472,60927,236053.0,18298714.0
2009-11-03,12520,12520,12085,12230,32539,231479.0,18298714.0
2009-11-04,12230,12713,11988,12617,48828,238798.0,18298714.0
2009-11-05,12375,12568,12181,12520,21559,236968.0,18298714.0
2009-11-06,12472,12955,12181,12375,115495,234224.0,18298714.0
2009-11-09,12230,12375,11795,12230,33538,231479.0,18298714.0
2009-11-10,12181,12375,11601,11892,53074,225074.0,18298714.0
2009-11-11,12085,12085,11650,11844,31820,224159.0,18298714.0
2009-11-12,11795,11843,11360,11360,58776,215010.0,18298714.0
2009-11-13,11553,11650,11311,11505,21628,217755.0,18298714.0
2009-11-16,11601,11601,10538,11022,48426,208605.0,18298714.0
2009-11-17,11118,11408,10731,11022,36163,208605.0,18298714.0
2009-11-18,11021,11021,10441,10442,45414,197626.0,18298714.0
2009-11-19,10200,10586,9861,10490,62054,198541.0,18298714.0
2009-11-20,10490,10490,10103,10297,27013,194881.0,18298714.0
2009-11-23,10103,11311,10054,10828,53709,204946.0,18298714.0
2009-11-24,11021,11021,10441,10635,25237,201286.0,18298714.0
2009-11-25,10441,10731,10296,10683,33301,202201.0,18298714.0
2009-11-26,10683,11070,10635,10877,29257,205861.0,18298714.0
2009-11-27,10876,10876,10006,10297,41240,196255.0,18427714.0
2009-11-30,10345,10538,9861,10200,40213,194412.0,18427714.0
2009-12-01,10441,10441,9958,10200,32861,194412.0,18427714.0
2009-12-02,10248,10635,10151,10635,42347,202705.0,18427714.0
2009-12-03,10973,10973,10393,10490,20269,199941.0,18427714.0
2009-12-04,10490,10973,10441,10538,58220,200862.0,18427714.0
2009-12-07,10586,11166,10441,10538,81599,200862.0,18427714.0
2009-12-08,10538,10635,10151,10248,35794,195334.0,18427714.0
2009-12-09,10054,10441,9532,10007,116518,190727.0,18427714.0
2009-12-10,9958,10054,9668,9862,38141,187963.0,18427714.0
2009-12-11,10151,10151,9600,9668,46676,184277.0,18427714.0
2009-12-14,9764,9764,9465,9581,100136,182619.0,18427714.0
2009-12-15,9658,9668,9494,9504,31501,181144.0,18427714.0
2009-12-16,9503,9909,9426,9717,48747,185199.0,18427714.0
2009-12-17,9813,10345,9668,10055,73483,191648.0,18427714.0
2009-12-18,9861,10103,9668,10103,58105,192570.0,18427714.0
2009-12-21,10296,10296,9909,10152,35532,193491.0,18427714.0
2009-12-22,10151,10490,9958,10297,45903,196255.0,18427714.0
2009-12-23,10441,10441,10151,10200,19631,194412.0,18427714.0
2009-12-24,10151,10248,9764,9910,42552,188884.0,18427714.0
2009-12-28,9716,9909,9571,9862,63157,187963.0,18427714.0
2009-12-29,9668,9861,9542,9543,25586,181882.0,18427714.0
2009-12-30,9484,9861,9455,9717,26398,185199.0,18427714.0
2010-01-04,9610,10103,9610,9910,43034,188884.0,18427714.0
2010-01-05,9909,10103,9813,9910,32259,188884.0,18427714.0
2010-01-06,9861,10731,9813,10587,86582,201783.0,18427714.0
2010-01-07,10635,10876,10345,10490,56374,199941.0,18427714.0
2010-01-08,10490,11746,10441,11747,92288,223897.0,18427714.0
2010-01-11,11940,13052,11360,12375,165306,235875.0,18427714.0
2010-01-12,12810,12810,12230,12520,107361,238639.0,18427714.0
2010-01-13,12568,12858,12375,12569,69318,239560.0,18427714.0
2010-01-14,12568,13632,12520,13294,234851,253381.0,18427714.0
2010-01-15,13487,13535,12230,12279,228295,234032.0,18427714.0
2010-01-18,12278,12810,12278,12569,82626,239560.0,18427714.0
2010-01-19,12568,13052,12375,12569,70873,239560.0,18427714.0
2010-01-20,12858,12858,12133,12182,72489,232189.0,18427714.0
2010-01-21,12181,12181,11650,11795,65011,224818.0,18427714.0
2010-01-22,11746,12665,11601,12375,89394,235875.0,18427714.0
2010-01-25,12665,13197,12375,12714,194717,242324.0,18427714.0
2010-01-26,12713,12955,12181,12327,44978,234953.0,18427714.0
2010-01-27,12617,12665,12181,12230,50192,233111.0,18427714.0
2010-01-28,12181,12375,11601,11892,65594,226661.0,18427714.0
2010-01-29,11940,11940,11118,11312,51121,215604.0,18427714.0
2010-02-01,11601,12133,10925,11989,50109,228504.0,18427714.0
2010-02-02,11988,12181,11505,11699,52124,222975.0,18427714.0
2010-02-03,11891,11940,11698,11699,13606,222975.0,18427714.0
2010-02-04,11988,12375,11505,12327,43778,234953.0,18427714.0
2010-02-05,11795,12568,11795,12085,50281,230346.0,18427714.0
2010-02-08,12278,12375,11988,12230,42676,233111.0,18427714.0
2010-02-09,11843,12472,11843,12182,37244,232189.0,18427714.0
2010-02-10,12230,12327,11940,12037,31500,229425.0,18427714.0
2010-02-11,12181,12181,11843,11844,29429,225739.0,18427714.0
2010-02-12,12036,12181,11601,12037,23977,229425.0,18427714.0
2010-02-16,12036,12085,11843,11940,18906,227582.0,18427714.0
2010-02-17,11940,12085,11746,11989,27572,228504.0,18427714.0
2010-02-18,11940,12278,11601,11602,55475,221133.0,18427714.0
2010-02-19,11601,12133,11601,12134,96217,231268.0,18427714.0
2010-02-22,12181,13342,12181,12859,337205,245089.0,18427714.0
2010-02-23,12858,13245,12810,13149,175055,250617.0,18427714.0
2010-02-24,13100,14647,12955,14309,351191,272730.0,18427714.0
2010-02-25,14309,14502,13390,13391,188437,255224.0,18427714.0
2010-02-26,13535,14260,13148,14261,149205,271809.0,18427714.0
2010-03-02,14212,14840,14212,14647,239892,279180.0,18427714.0
2010-03-03,14744,14840,14405,14792,128229,281944.0,18427714.0
2010-03-04,14599,14937,14550,14696,120950,280101.0,18427714.0
2010-03-05,14647,15227,14647,15179,140779,289315.0,18427714.0
2010-03-08,15179,15759,15179,15469,222750,294843.0,18427714.0
2010-03-09,15420,15855,15275,15663,205839,298529.0,18427714.0
2010-03-10,15420,15614,14744,15131,170737,288394.0,18427714.0
2010-03-11,15130,15420,14744,14889,132617,283787.0,18427714.0
2010-03-12,15275,15275,14405,14986,169517,285630.0,18427714.0
2010-03-15,14985,15227,14502,14599,59792,278258.0,18427714.0
2010-03-16,14695,15034,14502,14889,54212,283787.0,18427714.0
2010-03-17,14889,15179,14744,14937,49293,284708.0,18427714.0
2010-03-18,15034,15372,14792,15276,73108,291158.0,18427714.0
2010-03-19,15082,16436,15082,16388,265440,312350.0,18427714.0
2010-03-22,16387,17209,16194,16871,248466,321564.0,18427714.0
2010-03-23,17161,17161,16581,16871,75767,321564.0,18427714.0
2010-03-24,16822,17451,16774,17064,124719,325249.0,18427714.0
2010-03-25,17209,17886,17016,17113,163442,326171.0,18427714.0
2010-03-26,16967,16967,15855,16436,222823,313271.0,18427714.0
2010-03-29,15952,16581,15952,16436,76914,313271.0,18427714.0
2010-03-30,16339,16677,16339,16533,92710,315114.0,18427714.0
