한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-18,27700,27950,27250,27500,9498,87075.0,3166355.0
2014-08-19,27300,27650,26800,27050,16851,85650.0,3166355.0
2014-08-20,26700,27600,26700,27600,10109,87391.0,3166355.0
2014-08-21,27350,27600,27150,27400,9108,86758.0,3166355.0
2014-08-22,27500,28150,27300,28100,18957,88975.0,3166355.0
2014-08-25,28300,28300,27600,28200,8486,89291.0,3166355.0
2014-08-26,28400,28400,27950,28000,5340,88658.0,3166355.0
2014-08-27,28000,28600,27700,28600,8204,90558.0,3166355.0
2014-08-28,28600,29450,28450,29000,11591,91824.0,3166355.0
2014-08-29,29100,30200,28900,29100,18075,92141.0,3166355.0
2014-09-01,29300,29300,27900,28150,16367,89133.0,3166355.0
2014-09-02,28000,28350,27550,28350,6555,89766.0,3166355.0
2014-09-03,28350,28350,27800,28300,3934,89608.0,3166355.0
2014-09-04,28300,28800,28000,28500,4276,90241.0,3166355.0
2014-09-05,28500,28500,27950,28350,8537,89766.0,3166355.0
2014-09-11,28300,29250,28250,29150,13039,92299.0,3166355.0
2014-09-12,29600,29750,28750,29700,10969,94041.0,3166355.0
2014-09-15,29700,30400,29300,30000,11584,94991.0,3166355.0
2014-09-16,30000,30650,30000,30550,11527,96732.0,3166355.0
2014-09-17,31000,31000,30250,30900,4997,97840.0,3166355.0
2014-09-18,30900,31850,30550,31200,18363,98790.0,3166355.0
2014-09-19,31650,31650,30700,31500,8525,99740.0,3166355.0
2014-09-22,31450,31800,31300,31700,6823,100373.0,3166355.0
2014-09-23,31850,31850,30350,30350,12343,96099.0,3166355.0
2014-09-24,30600,30600,30100,30500,8565,96574.0,3166355.0
2014-09-25,30700,30850,30000,30000,10004,94991.0,3166355.0
2014-09-26,30300,30500,29800,30200,12184,95624.0,3166355.0
2014-09-29,29100,30300,29100,29800,13402,94357.0,3166355.0
2014-09-30,29850,30150,29550,30050,3926,95149.0,3166355.0
2014-10-01,30150,30150,29200,29450,4589,93249.0,3166355.0
2014-10-02,28650,30200,28500,30000,9810,94991.0,3166355.0
2014-10-06,30200,30200,29300,29600,3085,93724.0,3166355.0
2014-10-07,29600,31600,29550,31250,25685,98949.0,3166355.0
2014-10-08,31850,34700,31350,32600,17208,103223.0,3166355.0
2014-10-10,32550,33400,32100,32950,22913,104331.0,3166355.0
2014-10-13,33300,33300,31700,32200,10131,101957.0,3166355.0
2014-10-14,31300,32950,31300,32550,8154,103065.0,3166355.0
2014-10-15,32750,34200,31900,33800,13227,107023.0,3166355.0
2014-10-16,33400,33650,33000,33500,7194,106073.0,3166355.0
2014-10-17,33600,33600,32350,33300,3784,105440.0,3166355.0
2014-10-20,32600,33500,32500,33500,10561,106073.0,3166355.0
2014-10-21,33500,34800,33150,34000,12310,107656.0,3166355.0
2014-10-22,34150,34650,33000,33900,3952,107339.0,3166355.0
2014-10-23,33500,33500,32300,32550,5325,103065.0,3166355.0
2014-10-24,32500,34000,31000,33700,21109,106706.0,3166355.0
2014-10-27,34500,34500,33900,34200,5502,108289.0,3166355.0
2014-10-28,34300,34300,33050,33400,4054,105756.0,3166355.0
2014-10-29,33400,33600,32900,33350,2129,105598.0,3166355.0
2014-10-30,33100,33550,33000,33300,2192,105440.0,3166355.0
2014-10-31,32750,33250,32400,33250,2483,105281.0,3166355.0
2014-11-03,32100,33250,32100,32700,4199,103540.0,3166355.0
2014-11-04,32100,32550,30450,31450,7098,99582.0,3166355.0
2014-11-05,32450,32800,31500,32000,4826,101323.0,3166355.0
2014-11-06,32100,32150,31000,31550,6894,99899.0,3166355.0
2014-11-07,31550,31700,30850,31650,8522,100215.0,3166355.0
2014-11-10,32150,32150,31000,31600,2914,100057.0,3166355.0
2014-11-11,31600,32500,31500,31950,3674,101165.0,3166355.0
2014-11-12,32400,32400,31750,32000,7903,101323.0,3166355.0
2014-11-13,32500,32500,31400,31400,5227,99424.0,3166355.0
2014-11-14,31600,31600,31100,31500,3287,99740.0,3166355.0
2014-11-17,31500,31650,30500,31150,8480,98632.0,3166355.0
2014-11-18,31500,31600,31000,31300,6598,99107.0,3166355.0
2014-11-19,31500,34650,31500,34250,52944,108448.0,3166355.0
2014-11-20,34800,39350,34500,39350,136391,124596.0,3166355.0
2014-11-21,39550,39800,38000,38150,57122,120796.0,3166355.0
2014-11-24,38150,43850,38000,43850,171845,138845.0,3166355.0
2014-11-25,43250,44050,42150,44050,54742,139478.0,3166355.0
2014-11-26,44200,46650,43500,44700,50244,141536.0,3166355.0
2014-11-27,44100,46150,42450,45200,36245,143119.0,3166355.0
2014-11-28,45200,49900,44000,45050,63052,142644.0,3166355.0
2014-12-01,44850,46100,43000,45250,29180,143278.0,3166355.0
2014-12-02,45650,46350,43750,43850,12251,138845.0,3166355.0
2014-12-03,43350,45250,42650,44200,20078,139953.0,3166355.0
2014-12-04,44200,44900,43000,43150,10848,136628.0,3166355.0
2014-12-05,43050,43500,41600,41950,16913,132829.0,3166355.0
2014-12-08,42000,42000,40800,41900,15340,132670.0,3166355.0
2014-12-09,42450,42450,41300,41800,8357,132354.0,3166355.0
2014-12-10,42350,43100,41000,43000,15890,136153.0,3166355.0
2014-12-11,43900,43900,42250,42850,20078,135678.0,3166355.0
2014-12-12,43550,43850,41550,43600,23593,138053.0,3166355.0
2014-12-15,43250,43600,42500,43000,11585,136153.0,3166355.0
2014-12-16,43250,43500,42000,42250,11096,133778.0,3166355.0
2014-12-17,42500,42500,39450,41500,30917,131404.0,3166355.0
2014-12-18,41500,41500,40250,41000,10534,129821.0,3166355.0
2014-12-19,41000,41600,40000,41000,9227,129821.0,3166355.0
2014-12-22,41500,42500,40850,42250,13435,133778.0,3166355.0
2014-12-23,42250,42700,40750,41050,7342,129979.0,3166355.0
2014-12-24,41800,41800,41050,41050,4917,129979.0,3166355.0
2014-12-26,42000,42000,40450,41100,6933,130137.0,3166355.0
2014-12-29,41650,41650,40600,41000,3820,129821.0,3166355.0
2014-12-30,40600,41500,40600,41150,2740,130296.0,3166355.0
2015-01-02,41150,41150,40500,40750,3042,129029.0,3166355.0
2015-01-05,41300,41300,39950,39950,6256,126496.0,3166355.0
2015-01-06,39900,40200,38600,38600,12036,122221.0,3166355.0
2015-01-07,38400,39900,37200,39900,55511,126338.0,3166355.0
2015-01-08,39600,40400,39050,39500,6655,125071.0,3166355.0
2015-01-09,39900,39900,39000,39700,3440,125704.0,3166355.0
2015-01-12,39700,39700,39000,39250,3313,124279.0,3166355.0
2015-01-13,39250,39250,38550,39000,4981,123488.0,3166355.0
2015-01-14,38600,39500,38500,38800,3452,122855.0,3166355.0
2015-01-15,38800,39000,38200,38900,2252,123171.0,3166355.0
2015-01-16,38900,38900,37950,38500,2789,121905.0,3166355.0
2015-01-19,39300,39300,38400,38900,2570,123171.0,3166355.0
2015-01-20,39000,42950,38750,42600,24668,134887.0,3166355.0
2015-01-21,42500,43500,41400,42750,15089,135362.0,3166355.0
2015-01-22,42200,43000,41700,42200,5265,133620.0,3166355.0
2015-01-23,42200,42700,41500,41750,4539,132195.0,3166355.0
2015-01-26,41750,42450,40800,40800,3975,129187.0,3166355.0
2015-01-27,40800,41750,40500,41650,3189,131879.0,3166355.0
2015-01-28,41650,41650,40500,41250,3709,130612.0,3166355.0
2015-01-29,41000,41600,40050,41200,5403,130454.0,3166355.0
2015-01-30,41900,41900,40700,41300,4164,130770.0,3166355.0
2015-02-02,41400,43100,41300,42150,11586,133462.0,3166355.0
2015-02-03,41150,41450,40400,40500,15451,128237.0,3166355.0
2015-02-04,40500,40950,40250,40850,3454,129346.0,3166355.0
2015-02-05,40900,41450,40900,41400,6477,131087.0,3166355.0
2015-02-06,41800,43450,41450,42250,12756,133778.0,3166355.0
2015-02-09,42350,44300,42200,43250,11465,136945.0,3166355.0
2015-02-10,43900,43900,42250,43400,3285,137420.0,3166355.0
2015-02-11,43400,44100,41950,43050,7823,136312.0,3166355.0
2015-02-12,43050,43050,41500,42400,7146,134253.0,3166355.0
2015-02-13,42400,42400,41200,41200,13383,130454.0,3166355.0
2015-02-16,41200,41200,38950,39300,16079,124438.0,3166355.0
2015-02-17,39300,39850,38900,39250,6188,124279.0,3166355.0
2015-02-23,39250,39900,38850,39000,7574,123488.0,3166355.0
2015-02-24,39400,39550,38600,38950,5156,123330.0,3166355.0
2015-02-25,38950,39100,38050,38600,11554,122221.0,3166355.0
2015-02-26,38300,39000,38100,38350,5992,121430.0,3166355.0
2015-02-27,38350,38500,38200,38400,2561,121588.0,3166355.0
2015-03-02,39200,39500,38400,38700,11077,122538.0,3166355.0
2015-03-03,38700,39350,38000,38000,9299,120321.0,3166355.0
2015-03-04,38200,38650,38000,38650,8959,122380.0,3166355.0
2015-03-05,38750,38750,38000,38650,9813,122380.0,3166355.0
2015-03-06,38850,38850,38050,38300,7519,121271.0,3166355.0
2015-03-09,38200,38550,37550,38100,6099,120638.0,3166355.0
2015-03-10,38000,38300,37400,37400,5322,118422.0,3166355.0
2015-03-11,37600,37900,37500,37900,6524,120005.0,3166355.0
2015-03-12,38550,38550,37700,38500,4685,121905.0,3166355.0
2015-03-13,38800,39000,38200,38450,3890,121746.0,3166355.0
2015-03-16,38450,38900,38200,38500,2976,121905.0,3166355.0
2015-03-17,38900,38900,38050,38350,14971,121430.0,3166355.0
2015-03-18,38600,38750,38000,38000,3509,120321.0,3166355.0
2015-03-19,37950,38350,36600,36650,13015,116047.0,3166355.0
2015-03-20,36650,36950,35650,36400,10137,115255.0,3166355.0
2015-03-23,36400,36850,36000,36850,9640,116680.0,3166355.0
2015-03-24,36850,37750,36850,37700,3934,119372.0,3166355.0
2015-03-25,37300,37750,37000,37400,4795,118422.0,3166355.0
2015-03-26,37100,38500,37100,37750,5343,119530.0,3166355.0
2015-03-27,38000,38150,37200,37600,6719,119055.0,3166355.0
2015-03-30,37700,38200,37600,37900,7630,120005.0,3166355.0
2015-03-31,38250,38700,38000,38450,12765,121746.0,3166355.0
2015-04-01,38500,38800,37700,38400,8310,121588.0,3166355.0
2015-04-02,38400,41450,38000,40550,29223,128396.0,3166355.0
2015-04-03,40550,46600,40400,45500,93871,144069.0,3166355.0
2015-04-06,45900,48950,45300,46950,50068,148660.0,3166355.0
2015-04-07,47150,47450,45250,47350,40643,149927.0,3166355.0
2015-04-08,46900,47300,45650,46600,27599,147552.0,3166355.0
2015-04-09,46600,49000,46600,48400,27195,153252.0,3166355.0
2015-04-10,48450,49900,47050,47100,24672,149135.0,3166355.0
2015-04-13,47100,47800,45550,45550,17216,144227.0,3166355.0
2015-04-14,45600,47350,45600,46350,18084,146761.0,3166355.0
2015-04-15,46550,47000,45400,46000,8223,145652.0,3166355.0
2015-04-16,46500,46500,45500,46500,7072,147236.0,3166355.0
2015-04-17,47000,47000,44850,45450,16789,143911.0,3166355.0
2015-04-20,43600,44950,43600,44900,14764,142169.0,3166355.0
2015-04-21,44900,45750,44900,45250,9478,143278.0,3166355.0
2015-04-22,45800,46100,43600,44000,10833,139320.0,3166355.0
2015-04-23,44050,44800,42800,44550,10169,141061.0,3166355.0
2015-04-24,44900,44900,42000,43950,11672,139161.0,3166355.0
2015-04-27,43950,44050,42500,42800,9174,135520.0,3166355.0
2015-04-28,42850,43950,42500,43350,5902,137261.0,3166355.0
2015-04-29,43900,44950,43100,44500,13973,140903.0,3166355.0
2015-04-30,44300,44500,43100,44500,7205,140903.0,3166355.0
2015-05-04,44500,44500,42800,43600,9224,138053.0,3166355.0
2015-05-06,43300,43500,41500,41750,10094,132195.0,3166355.0
2015-05-07,41750,42750,40000,40550,12696,128396.0,3166355.0
2015-05-08,40400,41400,40000,40450,17142,128079.0,3166355.0
2015-05-11,40500,40800,40200,40550,8265,128396.0,3166355.0
2015-05-12,40550,40850,38800,39100,22726,123804.0,3166355.0
2015-05-13,39150,40100,38350,38550,18922,122063.0,3166355.0
2015-05-14,38900,39250,38350,38600,12913,122221.0,3166355.0
2015-05-15,38600,39100,37750,38000,11767,120321.0,3166355.0
2015-05-18,37500,38300,36550,37200,15184,117788.0,3166355.0
2015-05-19,37400,37700,36500,37700,14492,119372.0,3166355.0
2015-05-20,37750,39700,37400,37650,32187,119213.0,3166355.0
2015-05-21,38400,38500,36650,36850,20957,116680.0,3166355.0
2015-05-22,36950,37450,36700,37350,7522,118263.0,3166355.0
2015-05-26,37350,37600,35850,36150,26413,114464.0,3166355.0
2015-05-27,36100,36500,35300,36450,12388,115414.0,3166355.0
2015-05-28,36450,37400,36450,37100,8877,117472.0,3166355.0
2015-05-29,37050,39300,37050,38500,25161,121905.0,3166355.0
2015-06-01,38550,40500,38000,39100,32587,123804.0,3166355.0
2015-06-02,39100,39550,37750,38450,9415,121746.0,3166355.0
2015-06-03,37550,38250,37000,37200,9984,117788.0,3166355.0
2015-06-04,36850,37600,36750,37100,4361,117472.0,3166355.0
2015-06-05,37000,37000,35750,36550,8869,115730.0,3166355.0
2015-06-08,36450,36450,35750,36400,5458,115255.0,3166355.0
2015-06-09,36400,37900,36000,37200,4005,117788.0,3166355.0
2015-06-10,38050,38050,36000,36950,11530,116997.0,3166355.0
2015-06-11,36900,37700,36050,37300,13430,118105.0,3166355.0
2015-06-12,37250,38600,37000,37300,13877,118105.0,3166355.0
2015-06-15,37300,37300,34800,34800,20879,110189.0,3166355.0
2015-06-16,34700,35450,33650,33650,16393,106548.0,3166355.0
2015-06-17,33800,34300,32300,32300,27137,102273.0,3166355.0
2015-06-18,32550,33400,32500,33250,10481,105281.0,3166355.0
2015-06-19,33250,34000,32700,33150,25586,104965.0,3166355.0
2015-06-22,33900,35450,33450,34900,17340,110506.0,3166355.0
2015-06-23,35100,35300,34200,35200,6222,111456.0,3166355.0
2015-06-24,35450,36350,34600,35950,11415,113830.0,3166355.0
2015-06-25,35150,35950,35100,35100,6716,111139.0,3166355.0
2015-06-26,34950,35500,34750,34800,4207,110189.0,3166355.0
2015-06-29,34500,34800,33500,33800,5668,107023.0,3166355.0
2015-06-30,33800,34550,33400,34100,4154,107973.0,3166355.0
2015-07-01,33650,35000,33650,34600,4901,109556.0,3166355.0
2015-07-02,35450,35450,34750,35150,4030,111297.0,3166355.0
2015-07-03,35550,35550,34350,34500,8612,109239.0,3166355.0
2015-07-06,34500,34500,33450,33600,7393,106390.0,3166355.0
2015-07-07,33600,34900,33500,34700,6502,109873.0,3166355.0
2015-07-08,35350,35350,33550,33700,5948,106706.0,3166355.0
2015-07-09,33200,33750,32600,33500,11074,106073.0,3166355.0
2015-07-10,33700,34250,32850,33000,3579,104490.0,3166355.0
2015-07-13,33450,34000,33050,34000,6873,107656.0,3166355.0
2015-07-14,34500,34500,33950,34500,5399,109239.0,3166355.0
2015-07-15,34900,34950,34150,34850,4348,110347.0,3166355.0
2015-07-16,34900,37500,34900,37000,18345,117155.0,3166355.0
2015-07-17,37000,37000,36150,36300,6535,114939.0,3166355.0
2015-07-20,36300,37000,35900,36650,7343,116047.0,3166355.0
2015-07-21,36650,37050,36350,36450,9337,115414.0,3166355.0
2015-07-22,36050,36500,35500,35500,7745,112406.0,3166355.0
2015-07-23,35250,35800,35050,35800,4142,113356.0,3166355.0
2015-07-24,35550,35800,34950,35400,4801,112089.0,3166355.0
2015-07-27,35050,35250,34250,34400,3872,108923.0,3166355.0
2015-07-28,33550,36250,33550,36050,11588,114147.0,3166355.0
2015-07-29,36250,36650,35350,35600,7965,112722.0,3166355.0
2015-07-30,36000,36000,33900,34050,6609,107814.0,3166355.0
2015-07-31,34050,34100,33350,33650,8023,106548.0,3166355.0
2015-08-03,33600,33950,33050,33050,4855,104648.0,3166355.0
2015-08-04,33050,34300,33050,34000,3598,107656.0,3166355.0
2015-08-05,34500,34550,33750,34400,4092,108923.0,3166355.0
2015-08-06,33900,34600,33750,34400,4665,108923.0,3166355.0
2015-08-07,34400,34400,33700,34000,3499,107656.0,3166355.0
2015-08-10,33650,34300,33650,33900,3880,107339.0,3166355.0
2015-08-11,33800,34850,33800,34200,8238,108289.0,3166355.0
2015-08-12,33100,33350,32150,32200,19153,101957.0,3166355.0
2015-08-13,32600,32800,31650,32650,4293,103381.0,3166355.0
2015-08-17,32050,32500,31300,31600,4596,100057.0,3166355.0
2015-08-18,31900,31900,30200,31400,7724,99424.0,3166355.0
2015-08-19,31400,31800,29500,30000,11502,94991.0,3166355.0
2015-08-20,29200,30000,29200,29800,4147,94357.0,3166355.0
2015-08-21,29000,30100,28400,29900,10441,94674.0,3166355.0
2015-08-24,28550,29500,28000,28000,7053,88658.0,3166355.0
2015-08-25,27500,29000,27500,28800,7319,91191.0,3166355.0
2015-08-26,28150,29650,28100,29200,9915,92458.0,3166355.0
2015-08-27,29350,32100,29350,30000,13744,94991.0,3166355.0
2015-08-28,30300,31900,30200,31450,8738,99582.0,3166355.0
2015-08-31,31450,31750,30650,31750,3907,100532.0,3166355.0
2015-09-01,31700,31750,31050,31600,1733,100057.0,3166355.0
2015-09-02,31050,31600,30000,30400,6879,96257.0,3166355.0
2015-09-03,30200,30950,30050,30200,8165,95624.0,3166355.0
2015-09-04,30300,30900,29100,29200,7237,92458.0,3166355.0
2015-09-07,29200,31250,29200,30400,7762,96257.0,3166355.0
2015-09-08,29150,31800,29150,30500,3491,96574.0,3166355.0
2015-09-09,30550,31150,30550,30900,4217,97840.0,3166355.0
2015-09-10,31300,31350,30800,31000,11705,98157.0,3166355.0
2015-09-11,30750,31900,30750,31750,2992,100532.0,3166355.0
2015-09-14,31600,32350,31100,32000,2774,101323.0,3166355.0
2015-09-15,31050,32300,31050,32200,2107,101957.0,3166355.0
2015-09-16,32200,33050,32200,33050,6962,104648.0,3166355.0
2015-09-17,33500,33500,32500,33050,4467,104648.0,3166355.0
2015-09-18,32500,33150,31850,33100,9211,104806.0,3166355.0
2015-09-21,32400,33250,32400,33150,4123,104965.0,3166355.0
2015-09-22,33150,33400,32300,33100,2743,104806.0,3166355.0
2015-09-23,32700,33300,32450,32600,2843,103223.0,3166355.0
2015-09-24,33300,33300,32700,32850,716,104015.0,3166355.0
2015-09-25,33150,33150,32650,33150,2236,104965.0,3166355.0
2015-09-30,33150,33250,32050,33200,2916,105123.0,3166355.0
2015-10-01,33200,33950,32750,33900,4139,107339.0,3166355.0
2015-10-02,33700,34100,33600,33900,4848,107339.0,3166355.0
2015-10-05,33900,34500,33700,33700,1875,106706.0,3166355.0
2015-10-06,33750,33900,32500,33350,3508,105598.0,3166355.0
2015-10-07,32800,33150,32750,32850,2729,104015.0,3166355.0
2015-10-08,33150,33450,31700,31950,5574,101165.0,3166355.0
2015-10-12,32150,32900,31050,31600,6256,100057.0,3166355.0
2015-10-13,31800,31950,31050,31300,6598,99107.0,3166355.0
2015-10-14,31400,31900,31000,31650,2877,100215.0,3166355.0
2015-10-15,31650,32150,31300,32150,3310,101798.0,3166355.0
2015-10-16,32150,32600,31400,31500,8171,99740.0,3166355.0
2015-10-19,31500,31500,30700,31000,11535,98157.0,3166355.0
2015-10-20,31350,31350,30500,30900,6112,97840.0,3166355.0
2015-10-21,30800,31000,29850,30300,23864,95941.0,3166355.0
2015-10-22,30450,30450,29850,30150,9172,95466.0,3166355.0
2015-10-23,30000,30400,29850,30200,4903,95624.0,3166355.0
2015-10-26,30450,30450,30000,30400,3238,96257.0,3166355.0
2015-10-27,30300,30750,30050,30400,2772,96257.0,3166355.0
2015-10-28,30700,30700,30100,30450,3674,96416.0,3166355.0
2015-10-29,30750,30750,30150,30500,4176,96574.0,3166355.0
2015-10-30,30800,30800,30150,30300,5378,95941.0,3166355.0
2015-11-02,30600,30600,29750,29900,9547,94674.0,3166355.0
2015-11-03,29900,30500,29700,30450,4706,96416.0,3166355.0
2015-11-04,30550,30650,29950,30050,5161,95149.0,3166355.0
2015-11-05,30400,30400,29750,30100,5213,95307.0,3166355.0
2015-11-06,29900,30100,29400,29700,5562,94041.0,3166355.0
2015-11-09,29950,30100,29150,29200,10371,92458.0,3166355.0
2015-11-10,29200,29900,28800,29200,10028,92458.0,3166355.0
2015-11-11,29700,29900,29250,29600,3698,93724.0,3166355.0
2015-11-12,29850,29850,29350,29650,4778,93882.0,3166355.0
2015-11-13,29550,29850,28600,29000,6577,91824.0,3166355.0
2015-11-16,28900,28900,27600,28050,10859,88816.0,3166355.0
2015-11-17,28200,28600,27550,28600,4654,90558.0,3166355.0
2015-11-18,28950,29000,28050,29000,4978,91824.0,3166355.0
2015-11-19,29000,29850,28750,29450,3476,93249.0,3166355.0
2015-11-20,29850,30100,29400,30050,5116,95149.0,3166355.0
2015-11-23,30450,30450,29200,29350,7666,92933.0,3166355.0
2015-11-24,29350,30100,29350,29900,2180,94674.0,3166355.0
2015-11-25,29600,29950,29600,29800,2687,94357.0,3166355.0
2015-11-26,29700,30150,29650,30000,3639,94991.0,3166355.0
2015-11-27,29750,30200,29400,29600,4589,93724.0,3166355.0
2015-11-30,29600,29950,28550,29650,9352,93882.0,3166355.0
2015-12-01,29600,30150,29600,30050,6629,95149.0,3166355.0
2015-12-02,30050,30150,29450,29750,11073,94199.0,3166355.0
2015-12-03,29750,30050,29250,29500,2814,93407.0,3166355.0
2015-12-04,29150,29500,28850,28900,4266,91508.0,3166355.0
2015-12-07,29450,29450,28300,28300,10588,89608.0,3166355.0
2015-12-08,28800,29000,28300,28350,5209,89766.0,3166355.0
2015-12-09,28350,28600,28200,28550,4212,90399.0,3166355.0
2015-12-10,28400,28950,28200,28650,4952,90716.0,3166355.0
2015-12-11,28650,28800,28200,28350,7200,89766.0,3166355.0
2015-12-14,28050,28350,27150,27300,11443,86441.0,3166355.0
2015-12-15,27100,28100,27100,27800,4078,88025.0,3166355.0
2015-12-16,28450,28700,28050,28350,4144,89766.0,3166355.0
2015-12-17,28000,28800,28000,28700,4342,90874.0,3166355.0
2015-12-18,28500,29550,28500,29450,3812,93249.0,3166355.0
2015-12-21,29050,29700,28850,29650,4041,93882.0,3166355.0
2015-12-22,29650,29900,29400,29700,1799,94041.0,3166355.0
2015-12-23,29500,30100,29300,29550,6652,93566.0,3166355.0
2015-12-24,29600,29950,29100,29750,3801,94199.0,3166355.0
2015-12-28,29650,29750,29050,29450,2570,93249.0,3166355.0
2015-12-29,29000,29400,27750,28500,14592,90241.0,3166355.0
2015-12-30,28400,29300,28000,29250,5750,92616.0,3166355.0
2016-01-04,28500,29150,28500,28600,4527,90558.0,3166355.0
2016-01-05,28550,29000,28550,28950,4728,91666.0,3166355.0
2016-01-06,29100,29100,28500,28950,2691,91666.0,3166355.0
2016-01-07,29000,29000,28400,28900,2032,91508.0,3166355.0
2016-01-08,28850,29300,28400,29000,4380,91824.0,3166355.0
2016-01-11,29300,29400,28650,29300,5000,92774.0,3166355.0
2016-01-12,29100,29650,29100,29300,9010,92774.0,3166355.0
2016-01-13,29200,29700,28850,29700,6390,94041.0,3166355.0
2016-01-14,29000,29900,29000,29900,5965,94674.0,3166355.0
2016-01-15,29900,30200,29750,29850,4456,94516.0,3166355.0
2016-01-18,29500,30100,29500,29700,2401,94041.0,3166355.0
2016-01-19,29750,29900,29350,29700,3888,94041.0,3166355.0
2016-01-20,29500,30000,27500,28500,8074,90241.0,3166355.0
2016-01-21,28550,28900,28000,28000,3381,88658.0,3166355.0
2016-01-22,28200,29000,28050,29000,3025,91824.0,3166355.0
2016-01-25,29150,30000,29000,29900,3373,94674.0,3166355.0
2016-01-26,29600,30050,29500,30000,4013,94991.0,3166355.0
2016-01-27,30000,30700,29700,30600,8700,96890.0,3166355.0
2016-01-28,30800,31500,30300,31100,7496,98474.0,3166355.0
2016-01-29,31050,31500,30500,31500,5780,99740.0,3166355.0
2016-02-01,31100,32150,31100,32150,5216,101798.0,3166355.0
2016-02-02,31650,32350,31650,32150,3019,101798.0,3166355.0
2016-02-03,32000,32250,31250,32000,6425,101323.0,3166355.0
2016-02-04,32050,32350,31350,31850,1942,100848.0,3166355.0
2016-02-05,31850,32350,31550,32300,3892,102273.0,3166355.0
2016-02-11,32100,32100,31500,31700,3037,100373.0,3166355.0
2016-02-12,31700,31700,30050,30800,3247,97524.0,3166355.0
2016-02-15,31700,31700,30850,31150,2404,98632.0,3166355.0
2016-02-16,31200,32150,30550,31900,2356,101007.0,3166355.0
2016-02-17,32400,32400,30750,30750,3033,97365.0,3166355.0
2016-02-18,30800,31550,30650,31150,3212,98632.0,3166355.0
2016-02-19,31000,31600,30450,31600,3898,100057.0,3166355.0
2016-02-22,31650,32000,31300,31550,2730,99899.0,3166355.0
2016-02-23,32300,32300,31600,31750,1650,100532.0,3166355.0
2016-02-24,31750,32000,31050,31900,2428,101007.0,3166355.0
2016-02-25,31900,32000,31000,31800,2184,100690.0,3166355.0
2016-02-26,31250,31900,31250,31450,1252,99582.0,3166355.0
2016-02-29,31150,31900,30900,31200,4667,98790.0,3166355.0
2016-03-02,31300,31900,30750,31500,4304,99740.0,3166355.0
2016-03-03,31350,31500,31100,31300,3210,99107.0,3166355.0
2016-03-04,31300,32000,30900,31350,8447,99265.0,3166355.0
2016-03-07,31450,32000,31150,31600,5883,100057.0,3166355.0
2016-03-08,31600,31650,31300,31500,1167,99740.0,3166355.0
2016-03-09,31300,31650,31050,31500,3460,99740.0,3166355.0
2016-03-10,31500,31850,31050,31100,5413,98474.0,3166355.0
2016-03-11,31150,31300,30400,30850,16100,97682.0,3166355.0
2016-03-14,30850,30950,30100,30450,6183,96416.0,3166355.0
2016-03-15,30450,30450,30000,30350,6117,96099.0,3166355.0
2016-03-16,30400,30700,30150,30650,6617,97049.0,3166355.0
2016-03-17,30400,31300,30100,31300,11893,99107.0,3166355.0
2016-03-18,31300,32350,31300,32200,12575,101957.0,3166355.0
2016-03-21,32200,32700,32050,32300,3815,102273.0,3166355.0
2016-03-22,32350,32600,32000,32600,4662,103223.0,3166355.0
2016-03-23,32850,32950,32150,32900,5873,104173.0,3166355.0
2016-03-24,32250,33050,32250,32750,3216,103698.0,3166355.0
2016-03-25,32800,33100,32500,33000,8621,104490.0,3166355.0
2016-03-28,33150,33150,32500,32500,1898,102907.0,3166355.0
2016-03-29,32550,33050,32100,32800,3490,103856.0,3166355.0
2016-03-30,33350,33350,32600,33000,4006,104490.0,3166355.0
2016-03-31,33200,33200,32500,32500,4010,102907.0,3166355.0
2016-04-01,33050,33050,32000,32650,2735,103381.0,3166355.0
2016-04-04,32950,33350,32000,32850,4922,104015.0,3166355.0
2016-04-05,33000,33000,32400,33000,3686,104490.0,3166355.0
2016-04-06,33000,33400,32150,32750,9217,103698.0,3166355.0
2016-04-07,32750,32750,31750,32500,9575,102907.0,3166355.0
2016-04-08,32250,32250,31800,32150,7967,101798.0,3166355.0
2016-04-11,31650,32150,31600,31700,12844,100373.0,3166355.0
2016-04-12,31750,32250,31600,32250,7380,102115.0,3166355.0
2016-04-14,32100,32500,32000,32250,11377,102115.0,3166355.0
2016-04-15,32250,32700,32000,32100,9900,101640.0,3166355.0
2016-04-18,31950,32100,31700,31900,7813,101007.0,3166355.0
2016-04-19,32350,32400,31850,32350,7976,102432.0,3166355.0
2016-04-20,32750,32750,32000,32200,6920,101957.0,3166355.0
2016-04-21,32200,33100,32200,32850,13262,104015.0,3166355.0
2016-04-22,33300,33300,32150,32450,8497,102748.0,3166355.0
2016-04-25,33150,33150,32000,32000,7749,101323.0,3166355.0
2016-04-26,31800,32150,31400,31700,14246,100373.0,3166355.0
2016-04-27,31700,31950,31150,31200,5101,98790.0,3166355.0
2016-04-28,31150,32700,30600,30800,22384,97524.0,3166355.0
2016-04-29,30700,31200,30450,31200,4766,98790.0,3166355.0
2016-05-02,31000,31500,30600,31100,3367,98474.0,3166355.0
2016-05-03,31400,31900,31350,31650,3485,100215.0,3166355.0
2016-05-04,31650,31650,30600,30600,8551,96890.0,3166355.0
2016-05-09,30750,30850,30400,30600,3307,96890.0,3166355.0
