GS리테일(007070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-16,48000,48750,48000,48600,87604,3742200.0,77000000.0
2016-12-19,48600,48850,47900,48750,96961,3753750.0,77000000.0
2016-12-20,48800,48900,48200,48700,69341,3749900.0,77000000.0
2016-12-21,48400,48600,47500,47600,109354,3665200.0,77000000.0
2016-12-22,47400,47600,46750,47050,108490,3622850.0,77000000.0
2016-12-23,47050,47700,46950,47200,91115,3634400.0,77000000.0
2016-12-26,47200,48000,47200,47700,63869,3672900.0,77000000.0
2016-12-27,47700,48100,47400,47900,74193,3688300.0,77000000.0
2016-12-28,47150,47700,47100,47200,74386,3634400.0,77000000.0
2016-12-29,47400,47600,46950,47600,69368,3665200.0,77000000.0
2017-01-02,47600,47750,46900,47000,71412,3619000.0,77000000.0
2017-01-03,47000,47200,46500,46900,112579,3611300.0,77000000.0
2017-01-04,46900,47050,46400,46550,150472,3584350.0,77000000.0
2017-01-05,46500,47950,46500,47650,130826,3669050.0,77000000.0
2017-01-06,47650,48300,47500,48200,106036,3711400.0,77000000.0
2017-01-09,47800,48200,47200,47200,70330,3634400.0,77000000.0
2017-01-10,47250,48450,46750,48000,176005,3696000.0,77000000.0
2017-01-11,47850,50000,47850,49400,301536,3803800.0,77000000.0
2017-01-12,49900,49900,48650,49350,117273,3799950.0,77000000.0
2017-01-13,49300,49750,49000,49500,110594,3811500.0,77000000.0
2017-01-16,49650,49800,49000,49350,96169,3799950.0,77000000.0
2017-01-17,49500,49600,48450,49550,121591,3815350.0,77000000.0
2017-01-18,49500,49550,48700,49100,77084,3780700.0,77000000.0
2017-01-19,48700,49300,48500,48750,122997,3753750.0,77000000.0
2017-01-20,48750,50000,48650,49650,190700,3823050.0,77000000.0
2017-01-23,49650,50900,49650,50500,166917,3888500.0,77000000.0
2017-01-24,50500,50500,49950,50400,88003,3880800.0,77000000.0
2017-01-25,50600,50900,49550,50000,126159,3850000.0,77000000.0
2017-01-26,49900,51200,49600,50900,147089,3919300.0,77000000.0
2017-01-31,50900,52500,50900,52000,242737,4004000.0,77000000.0
2017-02-01,52000,52200,51300,52000,129311,4004000.0,77000000.0
2017-02-02,51800,52300,49150,49900,306836,3842300.0,77000000.0
2017-02-03,49850,52200,49750,51900,347095,3996300.0,77000000.0
2017-02-06,52200,54000,51900,53000,396221,4081000.0,77000000.0
2017-02-07,53000,53200,51700,51900,154109,3996300.0,77000000.0
2017-02-08,51900,52600,51300,51600,131894,3973200.0,77000000.0
2017-02-09,51500,51800,50700,51100,148397,3934700.0,77000000.0
2017-02-10,51600,53600,51200,53500,527343,4119500.0,77000000.0
2017-02-13,53500,53500,51700,52200,180649,4019400.0,77000000.0
2017-02-14,52400,52400,51200,52100,175465,4011700.0,77000000.0
2017-02-15,52000,53400,51800,52400,176920,4034800.0,77000000.0
2017-02-16,52800,52800,51500,52200,129757,4019400.0,77000000.0
2017-02-17,52200,52500,51700,52100,77412,4011700.0,77000000.0
2017-02-20,51900,51900,51300,51500,87818,3965500.0,77000000.0
2017-02-21,51300,51900,51300,51600,126663,3973200.0,77000000.0
2017-02-22,51700,51800,50800,51300,122569,3950100.0,77000000.0
2017-02-23,51600,52800,51200,52600,267014,4050200.0,77000000.0
2017-02-24,52600,53100,52000,52800,208849,4065600.0,77000000.0
2017-02-27,53400,54200,53200,53800,451744,4142600.0,77000000.0
2017-02-28,53700,54000,51800,52600,254739,4050200.0,77000000.0
2017-03-02,52900,52900,51300,51500,185756,3965500.0,77000000.0
2017-03-03,51400,51700,50600,51100,138116,3934700.0,77000000.0
2017-03-06,50700,52000,50700,51600,150911,3973200.0,77000000.0
2017-03-07,51500,51900,51100,51300,87873,3950100.0,77000000.0
2017-03-08,51100,51400,50400,50800,186653,3911600.0,77000000.0
2017-03-09,50800,51400,50800,50800,93779,3911600.0,77000000.0
2017-03-10,50700,51200,50200,50600,85951,3896200.0,77000000.0
2017-03-13,50600,51200,49800,49900,211840,3842300.0,77000000.0
2017-03-14,50000,50400,48800,49000,292560,3773000.0,77000000.0
2017-03-15,49300,50500,49150,49550,227297,3815350.0,77000000.0
2017-03-16,49550,50100,49000,49350,181257,3799950.0,77000000.0
2017-03-17,49600,50200,49400,50200,138761,3865400.0,77000000.0
2017-03-20,50300,50400,49700,50100,108647,3857700.0,77000000.0
2017-03-21,50400,50400,49600,50300,183526,3873100.0,77000000.0
2017-03-22,50400,50500,49950,50100,94794,3857700.0,77000000.0
2017-03-23,50400,51000,50100,50500,194233,3888500.0,77000000.0
2017-03-24,50200,50900,50000,50900,223041,3919300.0,77000000.0
2017-03-27,51000,52300,50600,52100,279303,4011700.0,77000000.0
2017-03-28,51600,52400,51200,51800,133913,3988600.0,77000000.0
2017-03-29,52000,52700,51200,52600,167022,4050200.0,77000000.0
2017-03-30,52600,53000,52000,52600,142051,4050200.0,77000000.0
2017-03-31,52700,53000,52200,52700,110971,4057900.0,77000000.0
2017-04-03,52900,53500,52000,53500,195688,4119500.0,77000000.0
2017-04-04,53100,53400,52600,53000,191447,4081000.0,77000000.0
2017-04-05,53300,53300,52200,52700,208552,4057900.0,77000000.0
2017-04-06,52100,52500,52000,52400,122678,4034800.0,77000000.0
2017-04-07,52100,53700,52100,53100,111482,4088700.0,77000000.0
2017-04-10,53200,53300,51700,52100,122789,4011700.0,77000000.0
2017-04-11,51800,52700,51800,52500,172285,4042500.0,77000000.0
2017-04-12,52500,52500,51300,51800,341621,3988600.0,77000000.0
2017-04-13,51500,52900,51500,52200,144500,4019400.0,77000000.0
2017-04-14,52200,53200,52200,52700,141664,4057900.0,77000000.0
2017-04-17,52800,53800,52200,53700,159704,4134900.0,77000000.0
2017-04-18,53800,54000,52600,53900,177365,4150300.0,77000000.0
2017-04-19,54100,54500,53300,54100,161269,4165700.0,77000000.0
2017-04-20,54300,54500,53700,54200,301656,4173400.0,77000000.0
2017-04-21,54400,54700,53500,54200,126610,4173400.0,77000000.0
2017-04-24,54200,54300,52600,53400,293777,4111800.0,77000000.0
2017-04-25,53000,53500,52700,53000,138432,4081000.0,77000000.0
2017-04-26,52800,53800,52700,52900,124434,4073300.0,77000000.0
2017-04-27,53100,53600,52800,53400,103100,4111800.0,77000000.0
2017-04-28,53000,53400,52400,53100,100250,4088700.0,77000000.0
2017-05-02,52800,53200,52100,52500,137513,4042500.0,77000000.0
2017-05-04,52300,53000,52200,52600,104619,4050200.0,77000000.0
2017-05-08,52900,54900,52700,54900,398705,4227300.0,77000000.0
2017-05-10,55900,57000,54600,56900,459340,4381300.0,77000000.0
2017-05-11,56900,57900,56400,57900,266655,4458300.0,77000000.0
2017-05-12,56000,57000,54600,56200,681189,4327400.0,77000000.0
2017-05-15,56500,56500,54700,55700,288007,4288900.0,77000000.0
2017-05-16,55800,56400,55200,56300,220108,4335100.0,77000000.0
2017-05-17,55700,56900,55400,56500,150202,4350500.0,77000000.0
2017-05-18,56100,56400,55200,56000,168963,4312000.0,77000000.0
2017-05-19,56300,56400,54800,54900,331241,4227300.0,77000000.0
2017-05-22,55300,55600,53800,54900,339571,4227300.0,77000000.0
2017-05-23,54900,55100,54100,54900,198659,4227300.0,77000000.0
2017-05-24,55100,55200,54100,54200,178273,4173400.0,77000000.0
2017-05-25,54500,54600,54200,54600,161985,4204200.0,77000000.0
2017-05-26,54600,56100,54500,55200,232945,4250400.0,77000000.0
2017-05-29,55200,56700,55100,56600,357067,4358200.0,77000000.0
2017-05-30,56900,56900,56000,56600,207278,4358200.0,77000000.0
2017-05-31,56200,56400,54800,56100,517310,4319700.0,77000000.0
2017-06-01,56000,56000,54300,55100,274986,4242700.0,77000000.0
2017-06-02,55300,56300,54500,56200,257486,4327400.0,77000000.0
2017-06-05,56200,56800,55800,56600,136525,4358200.0,77000000.0
2017-06-07,56100,57100,56000,56900,235532,4381300.0,77000000.0
2017-06-08,56900,57000,55500,56800,329017,4373600.0,77000000.0
2017-06-09,56800,57100,56200,56800,274700,4373600.0,77000000.0
2017-06-12,56700,56800,54400,54500,337060,4196500.0,77000000.0
2017-06-13,54400,54900,54100,54300,268241,4181100.0,77000000.0
2017-06-14,54100,55200,53800,54000,269046,4158000.0,77000000.0
2017-06-15,54100,55000,54100,54500,167824,4196500.0,77000000.0
2017-06-16,54600,54700,53600,54000,425699,4158000.0,77000000.0
2017-06-19,54000,54300,52600,52800,236564,4065600.0,77000000.0
2017-06-20,52700,52800,51000,51100,392598,3934700.0,77000000.0
2017-06-21,50700,52500,50700,52500,220854,4042500.0,77000000.0
2017-06-22,52000,52500,51300,51600,190609,3973200.0,77000000.0
2017-06-23,51700,52000,51000,51300,245190,3950100.0,77000000.0
2017-06-26,51500,51800,50900,51000,180339,3927000.0,77000000.0
2017-06-27,50800,52700,50800,52200,405550,4019400.0,77000000.0
2017-06-28,52600,52600,51400,51800,167248,3988600.0,77000000.0
2017-06-29,51700,52000,51000,51200,237374,3942400.0,77000000.0
2017-06-30,51200,51600,51000,51600,177319,3973200.0,77000000.0
2017-07-03,51900,52000,51300,51500,123998,3965500.0,77000000.0
2017-07-04,51500,51600,50300,50700,164472,3903900.0,77000000.0
2017-07-05,50600,50900,50200,50600,134020,3896200.0,77000000.0
2017-07-06,50600,50600,49950,50200,215273,3865400.0,77000000.0
2017-07-07,50000,50600,49000,49500,349721,3811500.0,77000000.0
2017-07-10,49500,50400,49300,49850,125266,3838450.0,77000000.0
2017-07-11,49700,49950,49250,49800,174549,3834600.0,77000000.0
2017-07-12,49850,50500,49850,50300,266824,3873100.0,77000000.0
2017-07-13,50600,51100,50100,50700,209585,3903900.0,77000000.0
2017-07-14,50800,50800,49150,49500,510881,3811500.0,77000000.0
2017-07-17,49000,49000,46000,46450,678729,3576650.0,77000000.0
2017-07-18,46450,47550,46300,46550,407382,3584350.0,77000000.0
2017-07-19,46900,47800,46750,47650,202434,3669050.0,77000000.0
2017-07-20,47500,48150,47250,48100,150729,3703700.0,77000000.0
2017-07-21,47850,48050,47550,47800,85288,3680600.0,77000000.0
2017-07-24,47850,49450,47850,48650,170993,3746050.0,77000000.0
2017-07-25,48900,49200,48350,48900,203815,3765300.0,77000000.0
2017-07-26,49450,50800,48950,49050,316134,3776850.0,77000000.0
2017-07-27,49100,49400,48100,49250,362284,3792250.0,77000000.0
2017-07-28,49250,49450,48500,48550,261580,3738350.0,77000000.0
2017-07-31,48450,49200,48150,48400,218926,3726800.0,77000000.0
2017-08-01,48400,50100,48400,49550,323176,3815350.0,77000000.0
2017-08-02,49950,49950,48600,48800,189169,3757600.0,77000000.0
2017-08-03,45900,45950,41350,41500,2221068,3195500.0,77000000.0
2017-08-04,41500,42350,40550,41850,1246349,3222450.0,77000000.0
2017-08-07,41700,42350,41100,41950,343866,3230150.0,77000000.0
2017-08-08,41800,42200,41550,42050,334417,3237850.0,77000000.0
2017-08-09,41900,42400,41900,42400,301115,3264800.0,77000000.0
2017-08-10,42400,43000,42150,42700,256947,3287900.0,77000000.0
2017-08-11,42550,42600,41650,41950,259283,3230150.0,77000000.0
2017-08-14,41950,42100,40900,41150,377812,3168550.0,77000000.0
2017-08-16,41050,41500,40750,40900,635052,3149300.0,77000000.0
2017-08-17,40900,41300,40750,41100,543396,3164700.0,77000000.0
2017-08-18,40900,41700,40850,41100,533021,3164700.0,77000000.0
2017-08-21,41150,41250,40600,40700,463570,3133900.0,77000000.0
2017-08-22,40550,41250,40550,40750,193712,3137750.0,77000000.0
2017-08-23,40850,41150,40700,40800,344362,3141600.0,77000000.0
2017-08-24,40700,41100,40050,40150,357154,3091550.0,77000000.0
2017-08-25,40250,40350,39850,40000,234150,3080000.0,77000000.0
2017-08-28,40050,41150,40000,41000,317561,3157000.0,77000000.0
2017-08-29,41000,41050,40100,40600,194142,3126200.0,77000000.0
2017-08-30,40350,40700,40250,40700,87457,3133900.0,77000000.0
2017-08-31,40700,40850,40000,40350,289207,3106950.0,77000000.0
2017-09-01,40200,40350,38100,38450,875431,2960650.0,77000000.0
2017-09-04,38000,38400,37650,37750,321054,2906750.0,77000000.0
2017-09-05,37850,38600,37850,38300,320805,2949100.0,77000000.0
2017-09-06,37900,38200,37500,37700,203094,2902900.0,77000000.0
2017-09-07,37800,38000,37250,37650,186952,2899050.0,77000000.0
2017-09-08,37700,37850,36950,37000,215588,2849000.0,77000000.0
2017-09-11,37000,37250,36300,37050,258356,2852850.0,77000000.0
2017-09-12,37100,37550,36350,36650,213215,2822050.0,77000000.0
2017-09-13,36750,36800,35950,36150,225746,2783550.0,77000000.0
2017-09-14,36500,37050,36050,36950,273089,2845150.0,77000000.0
2017-09-15,36800,37350,36500,36800,149484,2833600.0,77000000.0
2017-09-18,36700,37350,36550,37200,157886,2864400.0,77000000.0
2017-09-19,37100,37300,36600,37200,190924,2864400.0,77000000.0
2017-09-20,37350,37350,36000,36050,249557,2775850.0,77000000.0
2017-09-21,36000,36100,34750,35150,338269,2706550.0,77000000.0
2017-09-22,35000,35400,34750,35250,160796,2714250.0,77000000.0
2017-09-25,35050,35200,33800,33850,243038,2606450.0,77000000.0
2017-09-26,33250,34200,32900,33350,576456,2567950.0,77000000.0
2017-09-27,33500,34400,33500,34000,654753,2618000.0,77000000.0
2017-09-28,33700,34450,33700,34250,188121,2637250.0,77000000.0
2017-09-29,34200,34850,34050,34550,215135,2660350.0,77000000.0
2017-10-10,34650,36450,34550,35900,285102,2764300.0,77000000.0
2017-10-11,35850,35850,34300,34700,356332,2671900.0,77000000.0
2017-10-12,34500,35000,34000,34650,235584,2668050.0,77000000.0
2017-10-13,34650,35350,34350,34550,185868,2660350.0,77000000.0
2017-10-16,34400,34750,33850,34650,239192,2668050.0,77000000.0
2017-10-17,34650,34900,34350,34800,201279,2679600.0,77000000.0
2017-10-18,34550,34850,34400,34750,129350,2675750.0,77000000.0
2017-10-19,34800,35200,34600,34700,211646,2671900.0,77000000.0
2017-10-20,34750,35050,34650,34850,195996,2683450.0,77000000.0
2017-10-23,34700,34800,33500,33600,380518,2587200.0,77000000.0
2017-10-24,33700,34150,33550,33800,148692,2602600.0,77000000.0
2017-10-25,33750,33800,33200,33450,164848,2575650.0,77000000.0
2017-10-26,33500,33850,33300,33600,207539,2587200.0,77000000.0
2017-10-27,33650,33900,33200,33600,233350,2587200.0,77000000.0
2017-10-30,33650,33750,33200,33500,179763,2579500.0,77000000.0
2017-10-31,33500,33550,33200,33400,203111,2571800.0,77000000.0
2017-11-01,33250,33750,33200,33400,205986,2571800.0,77000000.0
2017-11-02,33350,33350,32900,33050,158895,2544850.0,77000000.0
2017-11-03,33100,33500,33000,33200,105872,2556400.0,77000000.0
2017-11-06,33150,33450,33050,33450,118101,2575650.0,77000000.0
2017-11-07,33550,36650,33500,35700,1035651,2748900.0,77000000.0
2017-11-08,34900,36050,33800,36050,792261,2775850.0,77000000.0
2017-11-09,36200,36200,35250,35600,253978,2741200.0,77000000.0
2017-11-10,35400,36450,35400,36050,248511,2775850.0,77000000.0
2017-11-13,36050,37200,36050,37000,315514,2849000.0,77000000.0
2017-11-14,37050,37050,35950,36700,201461,2825900.0,77000000.0
2017-11-15,37000,37000,35600,35800,218066,2756600.0,77000000.0
2017-11-16,35800,35850,34850,35300,175392,2718100.0,77000000.0
2017-11-17,35100,35900,35100,35500,116346,2733500.0,77000000.0
2017-11-20,35400,37150,35000,37100,267018,2856700.0,77000000.0
2017-11-21,37200,38450,36850,37350,432153,2875950.0,77000000.0
2017-11-22,37400,38100,36350,36850,331345,2837450.0,77000000.0
2017-11-23,36900,37250,36200,36900,178282,2841300.0,77000000.0
2017-11-24,36700,37200,36150,36700,217659,2825900.0,77000000.0
2017-11-27,36700,37650,35800,37550,379247,2891350.0,77000000.0
2017-11-28,37550,37600,36750,37350,240868,2875950.0,77000000.0
2017-11-29,37450,39800,36900,39600,1066529,3049200.0,77000000.0
2017-11-30,39650,39900,38850,39500,611908,3041500.0,77000000.0
2017-12-01,39700,41200,39100,40700,571888,3133900.0,77000000.0
2017-12-04,41000,41500,40150,41100,470544,3164700.0,77000000.0
2017-12-05,41300,43650,41250,43500,772748,3349500.0,77000000.0
2017-12-06,43300,43300,41600,42250,470185,3253250.0,77000000.0
2017-12-07,42200,42250,40750,41250,319767,3176250.0,77000000.0
2017-12-08,41300,42800,41000,42300,290765,3257100.0,77000000.0
2017-12-11,41800,42100,39450,40200,397932,3095400.0,77000000.0
2017-12-12,40150,42000,40050,40450,268528,3114650.0,77000000.0
2017-12-13,39900,41950,39900,41550,170768,3199350.0,77000000.0
2017-12-14,41550,41550,40300,40300,297169,3103100.0,77000000.0
2017-12-15,40300,41100,40150,40700,234557,3133900.0,77000000.0
2017-12-18,40700,41900,40500,40550,199063,3122350.0,77000000.0
2017-12-19,40550,40850,38950,39050,223936,3006850.0,77000000.0
2017-12-20,39050,40050,39050,39500,252506,3041500.0,77000000.0
2017-12-21,39200,39850,37750,37850,362101,2914450.0,77000000.0
2017-12-22,38300,39950,38200,39850,318367,3068450.0,77000000.0
2017-12-26,40100,40500,39600,40250,186415,3099250.0,77000000.0
2017-12-27,40100,40100,38950,39400,140867,3033800.0,77000000.0
2017-12-28,39350,40650,39000,40300,136079,3103100.0,77000000.0
2018-01-02,40150,41150,40100,40700,126347,3133900.0,77000000.0
2018-01-03,40100,40900,39700,40150,153451,3091550.0,77000000.0
2018-01-04,40200,40200,38700,39000,196831,3003000.0,77000000.0
2018-01-05,39000,39000,37950,39000,308109,3003000.0,77000000.0
2018-01-08,39000,39700,38500,38750,214098,2983750.0,77000000.0
2018-01-09,38750,41000,38750,40900,319511,3149300.0,77000000.0
2018-01-10,41000,41700,40600,40850,170603,3145450.0,77000000.0
2018-01-11,41450,41450,40300,40500,114743,3118500.0,77000000.0
2018-01-12,40550,41050,40100,40300,146589,3103100.0,77000000.0
2018-01-15,40450,41350,40150,41200,199136,3172400.0,77000000.0
2018-01-16,41200,42500,40400,42200,338046,3249400.0,77000000.0
2018-01-17,42200,42400,41300,41800,269686,3218600.0,77000000.0
2018-01-18,41850,42400,41400,42250,222609,3253250.0,77000000.0
2018-01-19,42050,42950,41700,42750,213231,3291750.0,77000000.0
2018-01-22,42950,43000,42050,42200,117716,3249400.0,77000000.0
2018-01-23,42250,43000,42200,42950,181000,3307150.0,77000000.0
2018-01-24,42950,43300,42450,42500,104057,3272500.0,77000000.0
2018-01-25,42500,42550,41000,41500,191747,3195500.0,77000000.0
2018-01-26,41100,42850,41100,42000,192296,3234000.0,77000000.0
2018-01-29,42450,42450,41650,42150,118229,3245550.0,77000000.0
2018-01-30,42200,42800,40700,40800,216494,3141600.0,77000000.0
2018-01-31,39950,39950,38000,38950,652100,2999150.0,77000000.0
2018-02-01,38950,39400,38500,39150,167274,3014550.0,77000000.0
2018-02-02,39200,39500,38900,39150,111263,3014550.0,77000000.0
2018-02-05,39150,39150,38200,38300,201539,2949100.0,77000000.0
2018-02-06,37750,38000,36450,37800,242898,2910600.0,77000000.0
2018-02-07,38050,38850,37450,37500,229426,2887500.0,77000000.0
2018-02-08,37000,38150,37000,37750,167337,2906750.0,77000000.0
2018-02-09,36500,37250,36000,36750,216442,2829750.0,77000000.0
2018-02-12,36750,37150,36600,36850,96651,2837450.0,77000000.0
2018-02-13,36650,36850,36100,36100,127359,2779700.0,77000000.0
2018-02-14,36200,36500,35800,36100,113846,2779700.0,77000000.0
2018-02-19,36700,36750,35950,36300,159528,2795100.0,77000000.0
2018-02-20,36400,36400,36000,36050,121489,2775850.0,77000000.0
2018-02-21,36100,36300,35900,36150,148173,2783550.0,77000000.0
2018-02-22,36050,36100,35650,35950,139853,2768150.0,77000000.0
2018-02-23,36150,36450,35950,36150,150487,2783550.0,77000000.0
2018-02-26,36200,36300,35850,36100,101619,2779700.0,77000000.0
2018-02-27,36150,36800,35900,36250,148265,2791250.0,77000000.0
2018-02-28,36300,36300,35600,36000,160909,2772000.0,77000000.0
2018-03-02,36100,36100,34700,34800,248861,2679600.0,77000000.0
2018-03-05,34850,35000,33700,33850,213592,2606450.0,77000000.0
2018-03-06,33750,34450,33100,33250,358117,2560250.0,77000000.0
2018-03-07,33350,34350,33350,33600,317022,2587200.0,77000000.0
2018-03-08,33650,34050,33550,33650,234596,2591050.0,77000000.0
2018-03-09,33700,35350,33650,35000,455305,2695000.0,77000000.0
2018-03-12,35050,35550,34500,34950,166463,2691150.0,77000000.0
2018-03-13,34600,34850,34150,34250,155954,2637250.0,77000000.0
2018-03-14,34100,34700,33800,34500,115103,2656500.0,77000000.0
2018-03-15,34650,34650,33700,34650,109616,2668050.0,77000000.0
2018-03-16,34300,34900,33950,34000,149769,2618000.0,77000000.0
2018-03-19,34000,34300,33800,33900,76243,2610300.0,77000000.0
2018-03-20,33700,33900,33500,33750,90842,2598750.0,77000000.0
2018-03-21,33800,34200,33550,33900,83851,2610300.0,77000000.0
2018-03-22,33900,34200,33850,33850,83426,2606450.0,77000000.0
2018-03-23,33350,33600,33000,33050,147946,2544850.0,77000000.0
2018-03-26,32900,33000,31200,31550,348357,2429350.0,77000000.0
2018-03-27,31600,31900,31050,31100,336129,2394700.0,77000000.0
2018-03-28,31000,31300,30200,30700,257676,2363900.0,77000000.0
2018-03-29,30700,31050,30400,30700,204175,2363900.0,77000000.0
2018-03-30,30850,32700,30750,32650,354700,2514050.0,77000000.0
2018-04-02,32750,33950,32300,33600,299316,2587200.0,77000000.0
2018-04-03,33500,36550,33050,35650,604356,2745050.0,77000000.0
2018-04-04,35300,35950,34950,35600,206270,2741200.0,77000000.0
2018-04-05,35600,35900,34750,34950,159578,2691150.0,77000000.0
2018-04-06,34950,34950,34100,34550,160634,2660350.0,77000000.0
2018-04-09,34700,35900,34500,35700,157134,2748900.0,77000000.0
2018-04-10,36000,36000,34800,35250,199368,2714250.0,77000000.0
2018-04-11,35000,35450,34950,35000,107896,2695000.0,77000000.0
2018-04-12,35000,35300,34800,35300,110422,2718100.0,77000000.0
2018-04-13,35100,35300,33650,34000,288920,2618000.0,77000000.0
2018-04-16,34000,34400,33500,33550,118681,2583350.0,77000000.0
2018-04-17,33500,34300,33450,33700,139316,2594900.0,77000000.0
2018-04-18,33550,35450,33550,35300,193081,2718100.0,77000000.0
2018-04-19,35000,35050,34200,34650,127375,2668050.0,77000000.0
2018-04-20,34700,34700,34000,34400,96883,2648800.0,77000000.0
2018-04-23,34150,35100,34150,34900,143379,2687300.0,77000000.0
2018-04-24,34850,36100,34850,35350,215681,2721950.0,77000000.0
2018-04-25,35400,35400,34350,34550,131079,2660350.0,77000000.0
2018-04-26,34550,34700,33900,33900,135451,2610300.0,77000000.0
2018-04-27,33500,35100,33500,34100,208389,2625700.0,77000000.0
2018-04-30,34100,38200,34100,37200,904035,2864400.0,77000000.0
2018-05-02,37650,41600,37400,40150,1297966,3091550.0,77000000.0
2018-05-03,40200,40250,38450,39100,407590,3010700.0,77000000.0
2018-05-04,38700,39550,38200,39100,274899,3010700.0,77000000.0
2018-05-08,39050,39900,38800,39500,278910,3041500.0,77000000.0
2018-05-09,38650,40950,38050,40650,667808,3130050.0,77000000.0
2018-05-10,40550,40650,38850,39200,333906,3018400.0,77000000.0
2018-05-11,38850,39500,38550,39000,161177,3003000.0,77000000.0
2018-05-14,39400,39400,38100,38600,275712,2972200.0,77000000.0
2018-05-15,38250,38700,37450,38150,243549,2937550.0,77000000.0
2018-05-16,38150,38150,36150,36400,408966,2802800.0,77000000.0
2018-05-17,36400,37350,36250,36350,167133,2798950.0,77000000.0
2018-05-18,36250,37400,36200,37250,177553,2868250.0,77000000.0
2018-05-21,37350,37450,36650,37200,158686,2864400.0,77000000.0
2018-05-23,36750,37000,36350,36450,141004,2806650.0,77000000.0
2018-05-24,36300,38300,36250,38300,306933,2949100.0,77000000.0
2018-05-25,37700,38100,37550,37800,162822,2910600.0,77000000.0
2018-05-28,37800,38450,36900,37000,105896,2849000.0,77000000.0
2018-05-29,37000,38500,37000,38200,234893,2941400.0,77000000.0
2018-05-30,37750,38200,36850,37550,145460,2891350.0,77000000.0
2018-05-31,37550,38350,37100,37750,394363,2906750.0,77000000.0
2018-06-01,38100,38900,37600,37900,158766,2918300.0,77000000.0
2018-06-04,38200,40050,37700,39950,446848,3076150.0,77000000.0
2018-06-05,39500,39850,38900,39600,229040,3049200.0,77000000.0
2018-06-07,40250,42150,39900,41850,752875,3222450.0,77000000.0
2018-06-08,41850,41950,41200,41500,181341,3195500.0,77000000.0
2018-06-11,41300,41350,39850,40600,273479,3126200.0,77000000.0
2018-06-12,40600,41450,40550,41050,167480,3160850.0,77000000.0
2018-06-14,41250,42600,41150,41850,462137,3222450.0,77000000.0
2018-06-15,42150,42350,40800,40900,216605,3149300.0,77000000.0
2018-06-18,41300,42450,40550,41700,308374,3210900.0,77000000.0
2018-06-19,41200,43050,40550,41700,450889,3210900.0,77000000.0
2018-06-20,42050,42250,40100,40600,270954,3126200.0,77000000.0
2018-06-21,40200,41800,39950,40850,198234,3145450.0,77000000.0
2018-06-22,40500,42700,40450,42250,210023,3253250.0,77000000.0
2018-06-25,41950,43750,41700,42300,244810,3257100.0,77000000.0
2018-06-26,43000,43700,41500,43050,282159,3314850.0,77000000.0
2018-06-27,42450,43900,42400,42850,259573,3299450.0,77000000.0
2018-06-28,43500,45200,43150,43650,578275,3361050.0,77000000.0
2018-06-29,43800,44400,41650,43950,326424,3384150.0,77000000.0
2018-07-02,43950,44000,42400,42500,185418,3272500.0,77000000.0
2018-07-03,42650,42750,40300,40500,313687,3118500.0,77000000.0
2018-07-04,40000,42550,40000,42100,190406,3241700.0,77000000.0
2018-07-05,42900,42900,40650,41750,165986,3214750.0,77000000.0
2018-07-06,41200,42000,40950,41750,126583,3214750.0,77000000.0
2018-07-09,41600,41800,40350,40600,153314,3126200.0,77000000.0
2018-07-10,40700,40750,39650,40100,182317,3087700.0,77000000.0
2018-07-11,39950,40100,38600,38800,196056,2987600.0,77000000.0
2018-07-12,39250,39850,39000,39250,210278,3022250.0,77000000.0
2018-07-13,38700,38850,37650,38300,309342,2949100.0,77000000.0
2018-07-16,37150,37250,33550,34200,1411330,2633400.0,77000000.0
2018-07-17,34300,34400,32750,34300,884804,2641100.0,77000000.0
2018-07-18,34450,34500,32600,32800,569168,2525600.0,77000000.0
2018-07-19,33000,33500,31900,32250,329436,2483250.0,77000000.0
2018-07-20,31750,31950,29100,29750,1642649,2290750.0,77000000.0
2018-07-23,29900,31150,29750,30700,721436,2363900.0,77000000.0
2018-07-24,30750,32000,30750,31750,562515,2444750.0,77000000.0
2018-07-25,31950,32350,31100,31750,335310,2444750.0,77000000.0
2018-07-26,32250,32250,31550,31750,264462,2444750.0,77000000.0
2018-07-27,31950,32500,31600,32100,355393,2471700.0,77000000.0
2018-07-30,32300,32600,31550,32300,174158,2487100.0,77000000.0
2018-07-31,32550,33550,32150,33250,460482,2560250.0,77000000.0
2018-08-01,33400,33500,32100,32650,328394,2514050.0,77000000.0
2018-08-02,32700,32950,32200,32350,183959,2490950.0,77000000.0
2018-08-03,32250,32950,32000,32300,226511,2487100.0,77000000.0
2018-08-06,32300,33350,32300,33200,261505,2556400.0,77000000.0
2018-08-07,33200,33200,32450,32750,160119,2521750.0,77000000.0
2018-08-08,32800,33050,32300,32700,114026,2517900.0,77000000.0
2018-08-09,32750,33350,32150,33350,361237,2567950.0,77000000.0
2018-08-10,34200,36550,34200,35650,1186747,2745050.0,77000000.0
2018-08-13,35350,36350,34700,35300,342158,2718100.0,77000000.0
2018-08-14,35300,35600,34400,34550,276783,2660350.0,77000000.0
2018-08-16,33950,34950,33500,34600,230329,2664200.0,77000000.0
2018-08-17,34650,35550,34550,35300,197290,2718100.0,77000000.0
2018-08-20,35550,35600,34550,35350,177430,2721950.0,77000000.0
2018-08-21,34950,36200,34750,35750,237117,2752750.0,77000000.0
